model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.6325000000000001,63.25000000000001,High
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.81,40.5,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9824999999999999,29.474999999999994,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.7124999999999999,71.24999999999999,High
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9175,45.875,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9724999999999999,97.24999999999999,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.985,29.549999999999997,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.835,20.875,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.845,25.35,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.89,44.5,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.905,90.5,Critical
CWRU (bearing proxy),Separator Bearing,Normal,0.0,0.3,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.91,22.75,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.8825000000000001,26.474999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.7275,36.375,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.98,29.4,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.975,29.25,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.87,43.5,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.965,96.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.5475,27.375,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.7975,23.925,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.905,22.625,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9724999999999999,24.312499999999996,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.805,80.5,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.51,15.299999999999999,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9724999999999999,97.24999999999999,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9775,48.875,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.965,28.95,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.575,28.749999999999996,Low
CWRU (bearing proxy),Separator Bearing,Normal,0.0,0.3,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.7825,78.25,High
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9924999999999999,29.774999999999995,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.545,27.250000000000004,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.965,28.95,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.925,27.750000000000004,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.745,37.25,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,0.995,0.25,0.995,24.750625,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.5725,57.25,High
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.905,45.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9775,48.875,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.895,22.375,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9675,96.75,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9375,46.875,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.7050000000000001,21.150000000000002,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.8300000000000001,83.0,Critical
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.885,26.55,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.5725,14.3125,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.935,93.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9524999999999999,28.574999999999996,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.975,24.375,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.96,24.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.905,90.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9125000000000001,91.25000000000001,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.8825000000000001,26.474999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.96,48.0,Medium
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,0.995,0.95,0.995,94.05237499999998,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0050000000000000044,0.95,0.995,0.4726250000000004,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,0.995,0.95,0.995,94.05237499999998,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0050000000000000044,0.95,0.995,0.4726250000000004,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0050000000000000044,0.95,0.995,0.4726250000000004,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0050000000000000044,0.95,0.995,0.4726250000000004,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,0.98,0.95,0.98,91.238,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,BrokenTooth,1.0,0.95,1.0,95.0,Critical
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
Gearbox dataset (real gear-fault proxy),Girth Gear / Pinion / Gearbox,Healthy,0.0,0.95,1.0,0.0,Low
