true_fault_type,predicted_fault_type,P_fault,equipment,W_severity,W_detection,risk_score,risk_tier
OR,OR,1.0,Mill Shell Liners,0.55,0.685,37.67500000000001,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.995,24.875,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9875,49.375,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
B,B,1.0,Mill Shell Liners,0.55,0.945,51.975,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Separator Bearing,0.3,0.7475,22.425,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.975,92.62499999999999,Critical
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.8325,24.975,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.845,67.60000000000001,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9675,48.375,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,OR,1.0,Separator Bearing,0.3,0.9624999999999999,28.874999999999996,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9275,23.1875,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.93,93.0,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
IR,IR,1.0,Separator Bearing,0.3,0.6799999999999999,20.4,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.9575,28.725,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9824999999999999,93.33749999999998,Critical
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.575,14.374999999999998,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.7825,78.25,High
B,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.5575,44.6,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.94,75.2,High
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.805,40.25,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Main Drive Motor Bearing,0.5,0.915,45.75,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.81,76.95,High
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9824999999999999,98.25,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,B,1.0,Main Drive Motor Bearing,0.5,0.655,32.75,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.705,35.25,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.9524999999999999,52.387499999999996,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.985,49.25,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9275,92.75,Critical
B,B,1.0,Separator Bearing,0.3,0.765,22.95,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.75,60.00000000000001,High
B,B,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.98,98.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
B,B,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Separator Bearing,0.3,0.9075,27.224999999999998,Low
B,B,1.0,Separator Bearing,0.3,0.9425,28.275,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.91,86.44999999999999,Critical
B,B,1.0,Separator Bearing,0.3,0.985,29.549999999999997,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.95,52.25,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.925,92.5,Critical
B,B,0.995,Separator Bearing,0.3,0.9824999999999999,29.327624999999998,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.985,24.625,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.98,53.900000000000006,Medium
IR,IR,1.0,Mill Shell Liners,0.55,0.9275,51.0125,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.9125000000000001,50.18750000000001,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.9875,49.375,Medium
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.89,22.25,Low
B,B,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.98,24.5,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.9075,49.9125,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.935,46.75,Medium
IR,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.6275000000000001,15.687500000000002,Low
IR,IR,1.0,Separator Bearing,0.3,0.7725,23.174999999999997,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.82,82.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.66,66.0,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Mill Shell Liners,0.55,0.82,45.1,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.8625,69.0,High
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.885,44.25,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.98,78.4,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.935,88.825,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.98,98.0,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.9575,47.875,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.8975,89.75,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.87,43.5,Medium
IR,IR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.945,75.6,High
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Separator Bearing,0.3,0.99,29.7,Low
B,B,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
Normal,Normal,0.010000000000000009,Mill Shell Liners,0.55,0.9924999999999999,0.5458750000000006,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.93,23.25,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.96,91.19999999999999,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9025,22.5625,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.6475,61.51249999999999,High
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9325,74.6,High
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.975,92.62499999999999,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.965,77.2,High
B,B,1.0,Main Drive Motor Bearing,0.5,0.6975,34.875,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.7275,58.20000000000001,High
B,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.64,51.2,Medium
IR,IR,1.0,Separator Bearing,0.3,0.9425,28.275,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9724999999999999,92.38749999999999,Critical
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.96,24.0,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.945,51.975,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.805,76.47500000000001,High
IR,IR,1.0,Separator Bearing,0.3,0.96,28.799999999999997,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.875,70.0,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.97,77.60000000000001,High
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.935,46.75,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9824999999999999,93.33749999999998,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Separator Bearing,0.3,0.9924999999999999,29.774999999999995,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.995,24.875,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.8725,87.25,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9524999999999999,47.62499999999999,Medium
OR,B,1.0,Separator Bearing,0.3,0.8325,24.975,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9424999999999999,23.562499999999996,Low
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.905,72.4,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9299999999999999,23.25,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.905,85.975,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
B,B,1.0,Mill Shell Liners,0.55,0.91,50.050000000000004,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
B,B,1.0,Separator Bearing,0.3,0.935,28.050000000000004,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9424999999999999,89.53749999999998,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.865,21.625,Low
OR,OR,0.995,Mill Shell Liners,0.55,0.775,42.411875,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9424999999999999,23.562499999999996,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9724999999999999,48.62499999999999,Medium
OR,OR,1.0,Separator Bearing,0.3,0.97,29.099999999999998,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9924999999999999,24.8125,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.7825,74.33749999999999,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
B,B,1.0,Mill Shell Liners,0.55,0.795,43.72500000000001,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9624999999999999,96.24999999999999,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.875,48.12500000000001,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.985,54.175000000000004,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.9675,48.375,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
Normal,Normal,0.0,Main Drive Motor Bearing,0.5,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.9125,27.375,Low
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.6975,55.800000000000004,High
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9675,24.1875,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.8825000000000001,48.53750000000001,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.81,81.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.8525,85.25,Critical
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9775,92.8625,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.91,91.0,Critical
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
Normal,Normal,0.020000000000000018,Grinding Table / Rollers (VRM),0.8,0.98,1.5680000000000014,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9375,93.75,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.7825,74.33749999999999,High
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.8374999999999999,79.56249999999999,High
B,B,1.0,Main Drive Motor Bearing,0.5,0.755,37.75,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9425,23.5625,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.985,98.5,Critical
Normal,Normal,0.0,Trunnion Bearing (Ball Mill),1.0,1.0,0.0,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9775,97.75,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.935,46.75,Medium
B,B,1.0,Separator Bearing,0.3,0.98,29.4,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.965,96.5,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.8474999999999999,84.74999999999999,Critical
OR,OR,1.0,Separator Bearing,0.3,0.9524999999999999,28.574999999999996,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.91,91.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.8975,85.2625,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.96,52.800000000000004,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.9475,47.375,Medium
IR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.5825,55.33749999999999,High
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.8049999999999999,40.25,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.62,34.1,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.755,60.400000000000006,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9575,95.75,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.9924999999999999,54.5875,Medium
B,B,1.0,Separator Bearing,0.3,0.75,22.499999999999996,Low
B,B,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.98,98.0,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.97,53.349999999999994,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9724999999999999,48.62499999999999,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9575,23.9375,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.8775,48.2625,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.875,21.875,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Separator Bearing,0.3,0.98,29.4,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9175,91.75,Critical
OR,OR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9924999999999999,94.2875,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.8200000000000001,41.0,Medium
OR,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.595,14.875,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9225000000000001,23.062500000000004,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.955,52.525,Medium
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9275,74.2,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.715,17.875,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
B,B,1.0,Separator Bearing,0.3,0.7775,23.325,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.9675,77.4,High
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9575,47.875,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
OR,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.605,60.5,High
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
IR,B,1.0,Mill Shell Liners,0.55,0.6174999999999999,33.9625,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.98,53.900000000000006,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9675,48.375,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.98,49.0,Medium
OR,OR,1.0,Separator Bearing,0.3,0.9299999999999999,27.9,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.505,50.5,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9824999999999999,98.25,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.7649999999999999,38.24999999999999,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.95,90.25,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.91,22.75,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.7224999999999999,68.63749999999999,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,1.0,Mill Shell Liners,0.55,0.9375,51.5625,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.9924999999999999,79.4,High
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.96,96.0,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.935,93.5,Critical
