true_fault_type,predicted_fault_type,P_fault,equipment,W_severity,W_detection,risk_score,risk_tier
B,B,1.0,Countershaft Bearing,0.55,0.93,51.150000000000006,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.96,96.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,0.9025,49.6375,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.6475,64.75,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9325,74.6,High
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.975,97.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.965,77.2,High
B,B,1.0,Drive Motor Bearing,0.65,0.6975,45.337500000000006,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.7275,58.20000000000001,High
B,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.64,51.2,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.9425,51.837500000000006,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9724999999999999,97.24999999999999,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.96,52.800000000000004,Medium
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.945,61.425,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.805,80.5,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.96,52.800000000000004,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.97,77.60000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.875,70.0,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.97,77.60000000000001,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.935,60.775,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9824999999999999,78.60000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.8725,87.25,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.9524999999999999,61.912499999999994,High
OR,B,1.0,Drive Motor Bearing,0.65,0.8325,54.11250000000001,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.9424999999999999,51.837500000000006,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.905,72.4,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9299999999999999,51.15,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.905,90.5,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.91,59.150000000000006,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.935,51.42500000000001,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9424999999999999,94.24999999999999,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.865,47.575,Medium
OR,OR,0.995,Rotor Bearing Housing (Impact/Hammer),0.8,0.775,61.69,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9424999999999999,51.837500000000006,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.9724999999999999,63.21249999999999,High
OR,OR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.7825,62.6,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.795,51.675000000000004,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9624999999999999,96.24999999999999,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.875,56.875,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
B,B,1.0,Drive Motor Bearing,0.65,0.9675,62.88750000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
OR,OR,1.0,Drive Motor Bearing,0.65,0.9125,59.3125,High
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.6975,55.800000000000004,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Drive Motor Bearing,0.65,0.99,64.35,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.9875,64.18750000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.9675,53.212500000000006,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8825000000000001,70.60000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.81,81.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.8525,85.25,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.91,91.0,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
Normal,Normal,0.020000000000000018,Rotor Bearing Housing (Impact/Hammer),0.8,0.98,1.5680000000000014,Low
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9375,93.75,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.7825,78.25,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8374999999999999,67.0,High
B,B,1.0,Drive Motor Bearing,0.65,0.755,49.075,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.9425,51.837500000000006,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
Normal,Normal,0.0,Eccentric / Main Shaft Bearing,1.0,1.0,0.0,Low
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.935,60.775,High
B,B,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.965,96.5,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.8474999999999999,84.74999999999999,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9524999999999999,52.387499999999996,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.91,91.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.8975,89.75,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.96,62.4,High
B,B,1.0,Drive Motor Bearing,0.65,0.9475,61.587500000000006,High
IR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.5825,58.25,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.8049999999999999,52.325,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.62,49.6,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.755,60.400000000000006,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9575,95.75,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
B,B,1.0,Countershaft Bearing,0.55,0.75,41.25,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.98,98.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.97,63.05,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.9724999999999999,63.21249999999999,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9575,52.6625,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.8775,57.037499999999994,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.875,48.12500000000001,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9175,91.75,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9924999999999999,99.25,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.8200000000000001,53.300000000000004,Medium
OR,B,1.0,Countershaft Bearing,0.55,0.595,32.725,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
B,B,1.0,Countershaft Bearing,0.55,0.9225000000000001,50.73750000000001,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.955,76.4,High
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9275,74.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.715,39.324999999999996,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9875,79.0,High
B,B,1.0,Countershaft Bearing,0.55,0.7775,42.7625,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9675,77.4,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.9575,62.237500000000004,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
OR,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.605,60.5,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
IR,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.6174999999999999,49.4,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.98,63.7,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.9675,62.88750000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.98,63.7,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9299999999999999,51.15,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.505,50.5,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9824999999999999,98.25,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9875,79.0,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.7649999999999999,49.724999999999994,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.95,95.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.91,50.050000000000004,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.7224999999999999,72.24999999999999,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9375,75.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.96,96.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.935,93.5,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Countershaft Bearing,0.55,0.7,38.5,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.9450000000000001,61.425000000000004,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.76,76.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
Normal,Normal,0.0050000000000000044,Countershaft Bearing,0.55,0.995,0.2736250000000003,Low
OR,OR,1.0,Drive Motor Bearing,0.65,0.7324999999999999,47.6125,Medium
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,OR,1.0,Countershaft Bearing,0.55,0.6625,36.4375,Medium
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,0.93,51.150000000000006,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.91,91.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.8225,82.25,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.9075,58.987500000000004,High
B,B,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.915,91.5,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.945,61.425,High
IR,IR,1.0,Countershaft Bearing,0.55,0.9325,51.28750000000001,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.95,61.74999999999999,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9724999999999999,77.8,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.97,63.05,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.9924999999999999,64.51249999999999,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.975,97.5,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.9,58.50000000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.99,64.35,High
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9575,95.75,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.96,62.4,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9275,92.75,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.91,72.80000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Drive Motor Bearing,0.65,0.84,54.6,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.5875,32.31250000000001,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.6775,67.75,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.945,61.425,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9675,96.75,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.89,71.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.95,52.25,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.945,94.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.8200000000000001,82.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.905,58.825,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9125000000000001,73.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.98,63.7,High
B,B,1.0,Countershaft Bearing,0.55,0.9125000000000001,50.18750000000001,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.92,59.80000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.635,63.5,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.915,50.32500000000001,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.975,63.375,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9824999999999999,98.25,Critical
B,B,1.0,Countershaft Bearing,0.55,0.7475,41.112500000000004,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.965,53.075,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.935,93.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.7875,51.1875,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.905,58.825,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
B,OR,1.0,Countershaft Bearing,0.55,0.6025,33.1375,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.8875,88.75,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.8374999999999999,54.43749999999999,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.95,61.74999999999999,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.925,92.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.975,78.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.96,96.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.9,58.50000000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.91,59.150000000000006,High
IR,IR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.65,52.0,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.87,47.85,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9875,98.75,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9375,75.0,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.815,65.2,High
B,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.515,51.5,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.8975,49.362500000000004,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.8975,58.3375,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.905,49.775000000000006,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.915,73.2,High
IR,IR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
B,B,1.0,Countershaft Bearing,0.55,0.855,47.025,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.915,91.5,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.8425,46.337500000000006,Medium
B,OR,1.0,Drive Motor Bearing,0.65,0.66,42.900000000000006,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.96,76.8,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.6775,54.2,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.93,93.0,Critical
